Salario,Idade,Marca,Nome,Ano,Valor_Carro,Valor_Seguro
5539.68,43,Honda,Accord,2017,174441.44,7956.94
6434.64,24,Kia,Sportage,2021,162994.31,15730.05
5088.95,24,BYD,Yuan Plus,2019,128349.0,13815.39
13221.03,33,Land Rover,Range Rover Evoque,2018,247187.85,17247.35
11623.74,29,Jeep,Compass,2019,100338.77,7732.79
9999.76,30,Ford,Bronco Sport,2019,175803.74,8317.63
9488.77,36,Honda,Fit,2021,55790.59,2211.45
4526.36,36,Chevrolet,Astra,2024,39621.91,2158.93
20248.14,18,Lexus,NX 350h,2025,394081.55,43254.67
8714.58,39,Volkswagen,Tiguan,2023,219888.43,12260.37
7054.15,34,Toyota,RAV4,2016,137281.52,5910.71
11344.96,40,Hyundai,HB20S,2014,43765.2,2285.95
5781.01,30,Volkswagen,Up,2018,32400.75,1855.17
8685.12,30,Fiat,Toro,2018,96586.28,5904.56
3602.01,33,Volkswagen,Tiguan,2020,187454.04,11786.93
4780.19,50,Fiat,Titano,2020,154801.72,7874.13
3513.92,32,Volkswagen,Jetta,2012,69292.95,3414.74
11515.8,51,Mitsubishi,Lancer,2015,39676.81,2136.64
40308.89,49,Land Rover,Defender,2024,669609.43,31678.9
10462.9,33,Ford,EcoSport,2016,42676.39,2276.26
8286.26,31,Toyota,SW4,2008,101473.3,5252.19
14969.39,32,Subaru,Outback,2013,96192.82,4767.54
3079.65,36,Ford,Focus,2014,28123.26,1319.43
5844.78,31,Chevrolet,Celta,2007,14000.0,1100.0
9960.41,46,Kia,Picanto,2023,47649.05,2313.81
11882.46,30,Mitsubishi,L200 Triton,2023,258468.15,13171.43
4908.15,48,Chevrolet,Onix Plus,2018,51581.64,2694.9
4920.04,26,Chevrolet,Montana,2013,51944.6,3398.68
5861.68,18,CAOA Chery,Arrizo 6,2016,61575.44,5419.84
17174.03,18,Suzuki,Swift,2022,47769.27,4007.65
7546.0,31,Nissan,Kicks,2010,30491.07,1295.75
7197.95,28,BMW,530i,2009,120743.92,12093.85
3027.94,27,Peugeot,207,2024,25725.01,1782.82
6871.83,49,Hyundai,Santa Fe,2023,252379.36,10991.05
4793.47,29,Peugeot,207,2025,27003.95,1380.08
5845.95,18,Toyota,Corolla Cross,2017,85511.98,6615.76
6900.61,44,Jeep,Grand Cherokee,2015,175834.21,11181.27
13090.93,54,Volkswagen,Polo,2014,34825.49,1676.73
6498.83,43,Toyota,Corolla,2023,158236.22,7664.9
6762.49,29,Suzuki,Vitara,2013,48978.35,4115.97
8664.86,40,Jeep,Grand Cherokee,2020,293319.34,15214.34
7724.17,28,Renault,Duster,2024,115462.88,7933.21
3790.66,26,GWM,Haval H6,2022,195719.86,15278.37
7298.01,35,Fiat,Argo,2015,46937.82,2680.84
9751.21,37,Volkswagen,Fox,2025,49506.76,2359.93
1600.0,35,GWM,Tank 300,2023,282509.68,14906.43
6339.84,58,Fiat,Uno,2010,15057.21,1100.0
1600.0,38,Renault,Sandero,2007,21060.99,1475.02
1600.0,49,Ford,Focus,2024,78160.25,3423.72
14803.01,64,Jeep,Commander,2024,223894.24,13125.15
7253.0,32,Mitsubishi,L200 Triton,2011,92336.45,5206.08
8653.19,39,Honda,ZR-V,2021,171379.93,9031.81
13193.49,47,Citroen,C4 Cactus,2024,99042.67,5258.34
5097.13,39,Volkswagen,Gol,2008,14000.0,1100.0
8588.95,34,BYD,Seal,2020,187088.76,9279.63
8996.86,66,Fiat,Cronos,2013,32014.1,2241.8
4338.07,52,Peugeot,207,2020,25174.85,1100.0
2516.94,18,Peugeot,308,2012,25186.23,2487.61
14309.64,54,Land Rover,Range Rover Sport,2014,360798.22,25572.25
5440.19,57,Ford,Ka,2014,20137.25,1100.0
11083.76,52,Renault,Kardian,2022,80368.14,4778.24
16604.39,47,BMW,Z4,2014,174016.11,12823.35
5017.45,56,Honda,CR-V,2024,231664.63,10903.52
6747.82,48,Hyundai,HB20S,2020,62213.13,3484.7
8546.49,44,Renault,Clio,2015,14327.49,1100.0
7434.2,39,Volvo,XC40,2023,257563.96,12971.5
7975.92,25,Volkswagen,Voyage,2024,63365.26,3977.55
7753.91,21,Nissan,Frontier,2016,103888.04,8716.37
6886.07,47,Jeep,Renegade,2023,110334.44,5256.07
6759.41,47,Lexus,NX 350h,2010,98168.9,6466.06
10172.97,37,Fiat,Argo,2025,86666.74,4145.96
5509.79,27,Volkswagen,Amarok,2021,207517.85,10904.2
12207.0,24,Audi,A1,2021,79543.82,7627.48
3018.77,33,Peugeot,208,2017,46526.27,2252.25
13723.01,46,Porsche,Taycan,2017,352068.61,27869.48
8001.71,64,Kia,Picanto,2022,46870.99,2889.38
8430.08,37,Hyundai,Kona,2013,59552.32,3233.09
17657.38,41,Kia,Cerato,2017,46955.98,2832.87
11002.77,51,Hyundai,Tucson,2022,140602.89,6363.39
7913.21,37,Volkswagen,Jetta,2024,200165.75,7981.28
9011.05,42,Hyundai,HB20S,2021,68714.83,3923.86
4461.33,47,Fiat,Fastback,2012,43626.05,2066.28
24617.65,51,Hyundai,HB20,2017,51762.02,2877.3
5319.9,38,Hyundai,HB20,2006,22350.27,1626.2
8048.19,32,Jeep,Renegade,2025,153254.84,7325.0
7783.29,40,Hyundai,Azera,2023,98705.64,4343.06
7205.67,18,GWM,Ora 03,2012,63160.74,6891.78
10085.7,41,CAOA Chery,Tiggo 7 Pro,2025,203791.36,10647.49
6596.21,48,Chevrolet,Celta,2023,29199.13,1345.97
4185.6,58,Fiat,Toro,2021,112863.61,4345.96
12855.3,49,Subaru,Forester,2020,137896.47,6260.4
1621.16,18,Volkswagen,Jetta,2020,151294.17,13585.52
9429.65,54,Volkswagen,Saveiro,2012,24835.45,1439.22
1957.29,55,Citroen,C4 Lounge,2016,36497.95,1682.93
2931.19,26,Hyundai,HB20,2023,70632.33,4303.95
27020.09,33,Volvo,XC90,2012,191140.65,15162.94
2770.9,55,Hyundai,Tucson,2011,60415.26,3387.14
7040.53,38,Volkswagen,Fox,2020,44614.55,2407.01
4213.22,30,Chevrolet,Astra,2023,36837.79,2023.23
11316.78,28,BYD,King,2013,82223.41,5403.67
7573.96,69,Jeep,Commander,2023,207165.8,10370.29
25481.29,47,Mitsubishi,Pajero TR4,2005,22000.0,1286.1
3635.8,34,Volkswagen,Tiguan,2025,286312.86,12080.67
3692.96,55,Hyundai,Kona,2025,199124.0,9909.52
6020.96,36,Toyota,Etios,2008,22000.0,1100.0
3270.57,52,Renault,Logan,2011,23061.76,1481.08
4821.29,44,Toyota,RAV4,2018,160697.23,8325.67
4768.97,33,Ford,Mustang,2013,201257.3,11365.72
16326.87,43,Ford,Maverick,2024,196765.14,9677.02
3906.41,44,Chevrolet,Celta,2012,14000.0,1100.0
15379.6,47,Nissan,Sentra,2024,145968.59,5684.85
11370.84,57,Volkswagen,T-Cross,2016,64571.41,2855.91
5134.13,64,Hyundai,Azera,2025,102617.62,5415.6
6182.13,42,Chevrolet,Equinox,2009,50721.4,3569.31
4325.98,18,Renault,Captur,2021,82292.39,9014.22
8489.98,48,Ford,Ka,2011,14000.0,1100.0
3448.57,34,Kia,Sportage,2015,92262.63,5300.32
4546.64,18,Hyundai,HB20S,2017,49791.41,4356.54
12454.93,46,Citroen,C4 Lounge,2024,64452.29,3219.81
5068.87,43,Land Rover,Defender,2020,534438.55,36812.67
5831.91,28,Honda,City,2023,95433.08,5330.03
12103.7,23,Nissan,Sentra,2015,74607.62,6503.89
9695.91,54,Renault,Logan,2009,16667.52,1100.0
7387.06,44,Honda,ZR-V,2020,146878.36,7101.48
3275.13,28,Jeep,Wrangler,2022,293037.38,23740.17
11368.91,45,Toyota,Etios,2017,32289.91,1477.41
9914.38,32,Honda,City,2018,78823.36,3173.06
11886.44,44,CAOA Chery,Tiggo 5X,2018,83785.77,4601.55
11064.31,41,Volkswagen,Tiguan,2019,184328.75,7787.57
11773.96,18,Mercedes-Benz,GLC 300,2021,370293.48,48694.74
7192.9,39,Toyota,Corolla,2020,102243.52,4029.72
9083.84,36,Hyundai,ix35,2019,60400.51,3703.4
6607.53,29,Volkswagen,Polo,2020,55318.55,3594.12
9202.62,22,Toyota,Yaris Sedan,2022,82480.58,7518.74
4909.41,35,Toyota,SW4,2025,419893.28,18401.61
14357.14,33,Subaru,Impreza,2012,24631.9,1166.59
10239.75,45,Fiat,Mobi,2018,38856.02,2125.99
17961.53,36,Subaru,Impreza,2014,25851.61,1603.94
4948.88,39,Suzuki,Jimny Sierra,2014,64014.72,2479.17
10560.62,41,Volkswagen,Nivus,2008,38937.69,2095.62
12300.68,32,Mitsubishi,Lancer,2013,27675.72,1385.84
10748.06,26,BYD,Yuan Plus,2020,148852.69,10058.56
10685.56,64,Renault,Duster,2021,81671.15,4576.58
7263.1,37,Ford,EcoSport,2019,55186.76,2082.69
4122.46,35,Peugeot,206,2020,19559.67,1100.0
9369.78,54,Nissan,Versa,2013,42291.32,2487.63
5267.55,60,Hyundai,Santa Fe,2024,291496.98,18804.11
10564.35,55,Jeep,Compass,2012,74318.69,4595.82
3527.0,33,Ford,Fusion,2024,100446.02,3903.7
6686.59,42,Fiat,Palio,2019,20695.84,1174.36
12381.93,45,Ford,Focus,2008,14751.8,1100.0
8820.82,64,Hyundai,Azera,2019,56672.55,3787.62
9948.9,43,BMW,530i,2024,401591.9,20016.21
9820.49,43,Toyota,Corolla,2020,113600.16,5318.68
6766.53,25,Mitsubishi,L200 Triton,2022,223967.84,14942.78
3331.25,22,Fiat,Cronos,2015,37157.26,4168.49
10654.21,54,Nissan,Sentra,2024,135074.8,5958.21
6220.88,42,Toyota,Etios,2025,64074.13,2894.7
5035.11,43,Hyundai,HB20S,2021,75994.85,5017.25
3341.65,50,GWM,Haval H6 GT,2005,52425.66,2922.91
6656.74,48,Fiat,Siena,2023,43092.44,2867.47
5472.98,46,Toyota,Yaris Sedan,2007,22000.0,1258.17
3650.33,45,Volkswagen,Amarok,2024,252988.5,11260.52
7235.44,39,Ford,Mustang,2017,299847.97,14442.18
11037.26,40,Renault,Fluence,2020,39777.72,2388.45
11848.57,48,Ford,Ka,2018,31708.6,1552.93
2986.95,26,Peugeot,3008,2022,169614.39,10460.4
3885.05,25,Peugeot,208,2023,65072.2,3947.54
5124.68,38,Volkswagen,Taos,2019,125669.44,6506.6
7925.79,39,Chevrolet,Onix Plus,2018,56465.45,3934.73
5111.4,46,Ford,Fusion,2023,94894.49,4902.97
13869.73,35,Mercedes-Benz,GLC 300,2014,159555.79,10963.24
9533.13,28,Chevrolet,Montana,2010,26560.51,1913.16
7276.49,45,Hyundai,ix35,2022,77643.28,3589.26
5159.99,54,Citroen,C4 Lounge,2024,56076.18,2558.3
11780.54,42,Ford,Ka,2021,52451.45,2546.69
6135.16,20,Ford,Bronco Sport,2007,37978.23,3490.08
10864.22,41,Nissan,Kicks,2015,52003.87,3003.48
6785.28,18,Fiat,Mobi,2009,17713.05,1858.75
11938.63,37,Audi,A1,2018,55000.0,3202.17
7625.01,18,Hyundai,Kona,2025,204662.0,14242.34
7499.41,32,Hyundai,Tucson,2017,105806.87,6282.71
4221.34,44,Chevrolet,Prisma,2008,18385.67,1250.14
5221.01,34,Mitsubishi,Pajero Sport,2017,183948.56,8462.2
2238.11,51,Hyundai,HB20,2022,68509.27,3359.99
6324.2,40,Ford,EcoSport,2023,65868.25,3550.83
9793.8,24,BYD,Dolphin Mini,2015,60051.69,5143.62
13939.74,48,Peugeot,207,2010,14000.0,1100.0
8736.54,46,Fiat,Strada,2011,44110.89,2737.06
11476.08,53,Hyundai,HB20S,2019,47252.26,2515.45
3891.16,46,Volkswagen,Nivus,2008,44099.74,2361.55
3729.39,43,GWM,Haval H6 GT,2025,308718.18,14953.71
2623.93,26,BYD,King,2021,116810.23,8775.32
6918.89,47,Volkswagen,Voyage,2024,61286.94,2948.81
4848.69,36,Honda,WR-V,2023,88985.5,4191.35
5777.77,47,Volkswagen,T-Cross,2016,71418.75,4729.97
14476.74,64,BYD,Dolphin Mini,2016,47158.27,4132.27
7406.86,52,BMW,530i,2024,455003.35,32245.28
8657.28,41,Volkswagen,Polo,2013,41358.87,2352.48
5287.51,38,Peugeot,308,2025,62844.98,2769.63
11280.11,32,Nissan,Tiida,2023,36467.22,1297.12
3435.83,18,Chevrolet,Astra,2023,41292.29,3346.38
2524.16,38,Suzuki,Grand Vitara,2022,64512.09,2621.76
5712.93,31,Fiat,Fiorino,2025,87474.75,3588.46
5072.83,41,BYD,King,2020,125138.06,7255.12
3503.27,31,Renault,Captur,2017,57706.07,2938.16
10206.98,40,Chevrolet,Camaro,2019,260757.34,16014.04
10457.84,52,Renault,Duster,2023,101485.92,5301.18
9025.74,39,Chevrolet,Tracker,2016,60801.19,2614.32
5285.34,24,Fiat,Titano,2022,204700.95,21702.83
2290.19,28,Citroen,C3,2025,86415.7,5512.64
10602.42,46,Fiat,Argo,2018,54095.82,2401.56
6836.78,47,Ford,EcoSport,2015,27622.92,1100.0
8150.95,27,Honda,ZR-V,2011,76872.93,5427.46
9932.67,37,Hyundai,HB20,2021,70450.57,3805.7
9908.11,48,Honda,WR-V,2016,42711.11,2076.22
7748.52,58,Toyota,Corolla,2016,81983.11,3035.09
5006.68,40,Volkswagen,T-Cross,2017,68749.45,3466.21
5126.89,35,Jeep,Wrangler,2015,182996.08,9250.87
5952.11,33,Kia,Cerato,2019,80098.23,3829.37
9540.01,39,Renault,Clio,2021,27121.12,1650.53
16786.88,54,Jeep,Commander,2019,132201.76,6506.44
3708.06,39,Renault,Duster,2018,71739.34,3382.52
5570.62,43,Chevrolet,Astra,2024,41596.39,2089.31
5968.63,20,Fiat,Titano,2025,227266.1,19049.86
3615.94,57,Citroen,C3 Aircross,2022,86679.76,4554.83
4965.64,54,Suzuki,Jimny Sierra,2025,153655.03,7180.82
12966.99,34,Fiat,Fiorino,2011,28835.53,1753.39
11244.21,36,Nissan,Versa,2013,36255.4,1776.25
7068.11,52,Fiat,Mobi,2021,53791.11,2380.44
4898.69,73,Mini,Cooper S,2023,219959.41,13415.53
5452.8,18,Nissan,Tiida,2020,27544.73,2816.48
4416.7,31,Hyundai,i30,2019,37383.3,1636.44
9468.35,33,Fiat,Siena,2012,19751.79,1296.57
16253.85,50,Chevrolet,Celta,2022,27726.39,1466.88
7449.43,42,Fiat,Fiorino,2022,74195.87,4248.87
8029.81,31,Mercedes-Benz,GLC 300,2025,485983.95,29809.09
5764.21,21,BYD,Dolphin Mini,2022,94306.93,9773.62
9180.77,50,Chevrolet,Cruze,2021,112850.42,4944.12
6257.82,35,Hyundai,Kona,2025,195704.29,9053.15
9271.86,24,Volkswagen,Nivus,2010,34781.4,3408.79
2071.86,29,Renault,Clio,2015,14000.0,1100.0
3983.47,32,Peugeot,208,2011,24021.09,1195.3
12695.73,34,Mini,Cooper,2015,89601.84,6055.94
20017.4,25,CAOA Chery,Tiggo 5X,2021,94054.51,4420.48
4536.94,25,Mini,Cooper S,2018,137706.36,10932.29
7781.79,66,Ford,Bronco Sport,2025,262174.0,14469.81
8712.97,41,Toyota,RAV4,2007,50152.49,2356.53
5143.7,33,Chevrolet,Onix Plus,2011,34969.06,2045.72
6519.08,42,Toyota,Yaris Sedan,2008,22000.0,1603.99
1600.0,39,Hyundai,Azera,2024,107453.36,5534.25
2745.64,27,Hyundai,Santa Fe,2022,225796.17,13531.15
8500.24,18,Chevrolet,Cruze,2014,47832.73,5280.31
9361.67,31,GWM,Haval H6,2019,127897.32,5861.68
6374.3,35,Chevrolet,Equinox,2017,116885.18,6428.78
3383.9,36,Peugeot,208,2022,73025.48,2852.07
7766.09,18,Jeep,Wrangler,2021,330679.87,27175.82
2919.46,67,Peugeot,3008,2016,123504.01,7568.93
11317.43,66,Fiat,Mobi,2018,39604.19,2413.21
3801.57,43,Hyundai,HB20,2018,51138.0,3174.88
4658.19,38,Honda,WR-V,2011,29306.02,1276.84
4569.91,31,Hyundai,Tucson,2022,144008.04,8478.28
19347.34,44,GWM,Ora 03,2019,101746.45,6429.23
1623.01,36,Volkswagen,Polo,2024,90636.05,5612.05
22633.4,53,CAOA Chery,Arrizo 6,2009,38152.35,2549.44
22037.89,48,Chevrolet,Cruze,2024,151636.56,7039.27
10009.06,27,Renault,Duster,2025,114044.86,7764.51
16609.83,29,GWM,Tank 300,2024,333074.95,22809.14
5483.93,49,Hyundai,Azera,2022,82899.29,4318.67
11389.17,46,Jeep,Wrangler,2019,280057.85,14634.31
6900.27,24,Fiat,Fiorino,2011,38617.91,4003.09
4787.5,32,Hyundai,Santa Fe,2012,99811.27,5074.86
7001.92,36,Ford,Ka Sedan,2012,22809.79,1211.42
13776.22,37,Volkswagen,Jetta,2016,99873.88,4533.59
13719.58,37,Mitsubishi,ASX,2012,24437.32,1204.7
2429.77,48,Subaru,Forester,2017,126192.61,6226.43
4730.59,39,Honda,Civic,2016,77903.13,3487.58
3404.94,38,Renault,Logan,2012,26629.29,1399.7
10013.5,28,Honda,Accord,2021,193932.17,10774.13
3810.48,40,Suzuki,Swift,2019,25791.15,1100.0
21193.57,37,Subaru,Forester,2023,185804.1,7242.6
9103.95,32,Chevrolet,Prisma,2019,47698.12,2912.3
13480.2,24,Land Rover,Discovery Sport,2021,269462.42,27772.2
5680.3,53,Fiat,Cronos,2015,36240.58,1976.48
12379.28,59,BYD,King,2016,79867.78,5537.5
12119.39,40,Toyota,Corolla Cross,2020,134912.27,6536.7
8121.59,55,Renault,Kwid,2015,33737.2,1979.4
1600.0,40,Ford,Fusion,2025,94233.26,4695.52
2523.56,21,Ford,Mustang,2012,158586.9,15741.49
5337.2,41,Audi,A1,2012,55000.0,3636.5
6985.34,33,Volkswagen,T-Cross,2025,142917.89,6485.36
2491.64,43,Volkswagen,Voyage,2012,19070.51,1100.0
10255.66,56,Hyundai,Santa Fe,2024,253301.42,10661.59
2463.36,31,Ford,Ka,2008,14000.0,1100.0
8477.87,42,Ford,Focus,2013,26110.04,1296.32
22466.84,48,Nissan,Kicks,2013,52389.59,2183.49
5431.46,54,Fiat,Argo,2021,60440.08,3343.73
4546.04,49,Nissan,Frontier,2020,161649.82,8907.59
1600.0,24,Peugeot,3008,2020,152319.47,11321.97
2831.89,24,Ford,Fiesta,2025,44330.92,3677.53
5407.32,47,Ford,Territory,2022,160958.49,8142.22
7475.4,33,Hyundai,ix35,2021,58967.66,3384.01
5961.71,26,Renault,Duster,2022,88288.22,5566.7
8316.43,52,Nissan,Kicks,2021,95632.49,4465.83
3408.29,33,Chevrolet,Equinox,2007,58422.96,2990.4
8384.96,57,Jeep,Grand Cherokee,2020,273540.54,11041.93
3131.35,32,Citroen,C4 Lounge,2017,38920.52,2214.77
1713.86,29,Chevrolet,Spin,2025,105452.93,6247.29
5529.48,37,Mercedes-Benz,G63,2017,958605.67,40004.65
4265.47,47,Hyundai,HB20S,2013,37080.55,2113.49
7290.1,41,Chevrolet,Camaro,2023,479046.9,22221.1
8020.33,60,Fiat,Titano,2013,121200.08,7402.33
3449.44,40,Volkswagen,Saveiro,2007,14753.52,1100.0
3501.57,35,Hyundai,i30,2021,41966.1,2335.68
17345.67,56,Mercedes-Benz,A200,2022,208287.06,11875.07
16803.1,45,Kia,Sorento,2022,242853.69,9479.29
3936.21,33,Fiat,Punto,2010,20567.4,1499.3
4235.84,40,Fiat,Pulse,2016,52605.61,3266.15
2685.28,40,Ford,Maverick,2010,56625.6,3084.79
4353.04,35,Citroen,C3 Aircross,2024,111779.31,4216.59
20069.98,40,Mercedes-Benz,GLB 200,2013,124159.56,9947.85
5990.6,22,Toyota,Yaris,2022,94924.12,6237.36
8478.31,33,Hyundai,ix35,2025,113812.41,5571.39
10642.23,43,Audi,RS3,2017,363660.98,17360.89
3877.15,31,Volkswagen,Nivus,2014,47230.17,2918.67
3132.37,27,Chevrolet,Camaro,2016,228099.18,15129.67
13135.94,37,BYD,King,2022,128412.29,7204.03
12689.53,32,BYD,Seal,2015,152287.78,10138.79
3852.34,22,Subaru,Outback,2025,238054.52,16362.32
17322.34,22,CAOA Chery,Arrizo 6,2022,118235.21,9254.46
5595.35,42,Honda,Fit,2016,38008.72,1850.11
10120.21,39,Fiat,Titano,2024,169389.27,7815.68
10322.49,41,Honda,Civic,2014,68257.01,3176.46
7248.34,34,Chevrolet,Onix Plus,2014,38231.73,1642.86
2997.93,19,Hyundai,Creta,2024,135458.25,13287.53
5610.08,27,Volkswagen,T-Cross,2022,116148.98,9015.66
1600.0,34,Hyundai,HB20S,2021,69257.06,4150.24
7815.57,43,Toyota,Etios,2011,22000.0,1100.0
7145.79,18,Jeep,Grand Cherokee,2022,286385.01,25054.44
5861.12,18,Porsche,Panamera,2022,774804.6,86781.35
18029.53,55,Mercedes-Benz,GLC 300,2018,262848.12,17485.13
10342.01,45,Volkswagen,Gol,2010,17559.35,1100.0
5299.48,27,Honda,City Hatchback,2022,94807.47,5975.72
6099.62,35,BYD,Yuan Plus,2015,107402.43,5829.73
5512.86,32,Ford,Ka,2009,20099.04,1103.61
5526.45,41,Jeep,Cherokee,2012,41009.22,2139.86
8705.45,31,Porsche,Taycan,2018,307550.49,19566.84
6161.2,24,Renault,Kwid,2023,68046.64,5901.55
7863.87,43,Toyota,Camry,2020,204596.5,10007.93
8563.77,59,Volkswagen,Taos,2008,53260.02,2557.51
4140.39,44,Fiat,Titano,2009,77577.48,4265.83
5949.58,38,Ford,Maverick,2014,85656.7,4359.63
4798.1,35,Toyota,RAV4,2024,283432.04,10859.31
8199.87,28,Chevrolet,Corsa,2008,14000.0,1100.0
2841.87,33,Suzuki,Jimny,2005,22000.0,1127.74
3869.2,42,Volkswagen,Gol,2024,53243.9,2766.6
9235.05,52,Toyota,Camry,2024,308629.48,12332.79
7599.92,52,Chevrolet,S10,2018,149257.25,7170.45
16508.86,40,Ford,Ka Sedan,2024,65262.39,2316.94
8195.08,40,BYD,Dolphin Mini,2014,56394.59,2712.89
12750.2,38,Mini,Cooper S,2013,72671.08,4636.32
25981.82,44,Chevrolet,Spin,2017,55718.68,2426.95
5924.84,38,Fiat,Siena,2018,30595.34,1765.05
4494.63,38,Ford,Focus,2014,30377.67,1417.29
10566.86,27,Chevrolet,Corsa,2018,23370.45,1740.48
3572.47,27,Citroen,C3,2020,53189.14,3897.36
18709.45,29,Subaru,Impreza,2016,35707.86,2642.13
14374.7,40,Peugeot,3008,2022,161585.17,6086.27
3068.62,34,Volkswagen,Golf,2012,43292.78,2362.28
2790.42,68,Citroen,Aircross,2011,16585.41,1167.82
16796.89,42,BMW,320i,2024,318355.82,19510.98
4741.46,56,Peugeot,207,2023,26757.07,1100.0
5856.43,55,Volkswagen,Polo,2019,55958.5,2787.52
3324.28,43,Peugeot,2008,2025,135581.11,4762.94
7982.81,37,Toyota,RAV4,2025,317390.13,16733.03
3747.39,27,Ford,Ka Sedan,2020,40395.57,1674.67
3704.9,30,Peugeot,2008,2008,28798.22,1614.06
12306.76,48,Mitsubishi,Pajero Sport,2015,164173.03,8760.52
5463.5,41,Hyundai,Santa Fe,2023,208475.54,12420.68
6040.68,30,Hyundai,HB20S,2012,26928.42,1227.81
3294.81,35,Peugeot,308,2007,14000.0,1100.0
4720.71,41,Hyundai,HB20,2018,37017.45,1671.78
4416.14,38,Ford,Fusion,2020,65315.67,3208.7
13681.92,35,CAOA Chery,Tiggo 2,2011,22000.0,1114.72
9574.05,37,Chevrolet,Tracker,2018,75610.05,4562.11
9804.96,18,Chevrolet,Onix,2020,55845.91,6836.61
11168.48,38,Hyundai,i30,2020,45313.14,2288.34
12109.26,25,Toyota,Corolla,2013,52505.16,3372.48
3062.15,42,Honda,CR-V,2020,184618.06,9020.13
8360.62,39,Peugeot,308,2021,43363.67,2033.62
6562.56,46,Chevrolet,Spin,2015,56095.72,2971.44
13159.01,47,CAOA Chery,Tiggo 8,2017,120427.62,4746.84
5026.14,58,Volvo,XC40,2023,271288.27,18107.38
7070.34,18,GWM,Haval H6,2011,66519.21,7796.95
7238.67,36,Ford,Fusion,2009,34255.5,1637.27
10226.41,18,Hyundai,Azera,2021,70951.46,6109.28
14192.91,43,Ford,Fiesta,2022,41738.56,2452.67
1894.94,35,Peugeot,206,2020,24556.03,1222.89
8922.82,32,BYD,Dolphin,2022,124284.77,6463.26
13318.88,41,Volvo,C40,2018,201711.78,16084.23
1663.12,25,Fiat,Fastback,2008,36318.17,2597.73
4461.46,60,Hyundai,HB20S,2016,39663.41,2630.36
14022.43,35,Subaru,XV,2025,129094.82,4855.38
5092.27,38,Volkswagen,Taos,2008,51330.99,2671.97
9828.75,36,Peugeot,3008,2023,202032.46,8346.59
8163.66,49,Jeep,Renegade,2013,60729.67,3149.27
11739.88,23,Chevrolet,Celta,2025,38295.15,2696.91
3567.96,47,Chevrolet,Montana,2018,69979.23,3881.94
4672.63,31,GWM,Ora 03,2006,34936.81,2330.25
3912.66,31,Hyundai,HB20,2019,58312.4,2640.7
11693.81,48,Renault,Oroch,2013,42677.83,2430.67
5300.26,34,Peugeot,207,2005,14000.0,1100.0
4853.56,45,Honda,Fit,2018,38919.7,1613.09
21342.96,45,Toyota,Camry,2015,141379.3,6484.09
12169.33,33,Subaru,Forester,2025,241017.3,12342.72
14065.33,40,Jeep,Wrangler,2015,158138.24,8637.26
4115.28,32,Peugeot,2008,2019,75347.87,3082.83
6126.77,37,GWM,Haval H6 GT,2012,130841.75,8418.45
3556.75,43,Ford,Focus,2014,40485.68,2294.41
6435.34,26,Chevrolet,Celta,2019,27392.32,1640.59
12021.49,43,Audi,Q5,2020,263120.68,17053.92
9493.86,41,Citroen,C4 Cactus,2025,102767.44,4514.86
3335.07,20,Chevrolet,Prisma,2006,14000.0,1315.81
6828.14,29,Chevrolet,Tracker,2015,50744.93,3421.57
5565.33,29,Renault,Kwid,2013,23381.61,1644.95
8263.71,32,Fiat,Toro,2025,155525.7,6482.91
8286.65,26,Toyota,Etios,2024,60659.38,3708.76
3500.11,49,Fiat,Titano,2018,138588.83,8227.78
1600.0,50,Hyundai,HB20,2021,69359.24,3391.44
2535.08,28,Volkswagen,Saveiro,2024,79233.26,4930.23
9688.14,24,Honda,ZR-V,2016,96404.52,7168.74
9243.35,37,Fiat,Fiorino,2016,41425.63,1910.88
9080.31,53,Mitsubishi,Outlander,2025,205082.29,8467.77
4760.55,63,Honda,Accord,2014,113836.09,6333.3
5057.53,29,Honda,Accord,2022,266884.33,16465.7
5137.0,18,Volkswagen,Amarok,2021,174555.18,14813.53
7372.93,20,Fiat,Strada,2025,117186.12,9749.7
4791.35,18,Peugeot,2008,2015,44563.19,4195.45
5428.78,43,Toyota,Camry,2018,229805.5,13041.48
16022.1,39,BMW,320i,2024,299576.31,18742.24
5066.82,40,Volkswagen,Polo,2007,30722.96,1784.13
16402.8,51,Jeep,Renegade,2021,102326.07,5678.13
3903.54,57,Hyundai,HB20S,2015,44718.0,2719.91
5306.23,48,Volkswagen,Gol,2005,14000.0,1100.0
4280.03,46,Renault,Fluence,2023,45734.47,1562.22
12941.0,20,Mitsubishi,ASX,2021,66070.07,5913.77
6182.15,31,Citroen,C3 Aircross,2016,53857.07,3360.49
23144.35,54,Mini,Cooper,2018,123945.5,9082.73
10939.11,31,Nissan,Sentra,2016,63635.39,3819.63
8892.12,51,Volkswagen,Nivus,2008,32872.77,2018.91
8908.04,39,Volkswagen,Up,2025,65896.84,2758.67
9152.56,47,Volkswagen,Jetta,2019,116539.19,7446.57
3566.02,27,Kia,Cerato,2023,92829.96,4205.18
2916.88,47,Renault,Duster,2024,114427.18,5447.57
13609.73,30,Nissan,Versa,2022,98868.86,5485.04
10848.81,40,Renault,Kwid,2014,25616.59,1572.73
5690.82,37,Nissan,March,2007,22000.0,1100.0
7000.15,52,Hyundai,HB20S,2008,21852.85,1410.94
4227.06,47,Renault,Captur,2007,30448.54,1784.52
